id,bestEntropyAspectId,text,like,dislike,1-rate,2-rate,3-rate,4-rate,5-rate,6-rate,1-entropy,2-entropy,3-entropy,4-entropy,5-entropy,6-entropy
630,6,"تابحال گوشی ندیدم توی محیط خونه اینجوری اسش بده",1,0,4,4,4,4,4,4,-1.3965839346401,-1.2524014491234,-1.3343133157154,-1.3278013747758,-1.2864486599672,-1.4437716672914
631,6,"گوشی ماه واسه پدرم",1,0,4,4,4,4,4,4,-1.4404630849723,-1.3561022990484,-1.4273287915405,-1.3578139306662,-1.3433361641275,-1.5081152327051
633,6,سلام,0,0,0,0,0,0,0,0,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
634,6,"دوستان گوشی منشی تلفنی داره",0,0,0,0,0,0,0,0,-1.4051178511022,-1.2218195826551,-1.3762111782763,-1.3059421475148,-1.2973542619422,-1.4181532328871
635,6,"سلام دوستان",7,0,0,0,0,0,0,0,-1.4829926125224,-1.3949439804346,-1.4351817618182,-1.4007743704242,-1.3751022636111,-1.5213901443597
636,6,"مدل دوسیمکارت گوشی دیجی کالا خریدم سریع بهترین شرایط آکبند بدستم",7,0,0,0,0,0,0,0,-1.3635983438778,-1.2878549588455,-1.3347767571094,-1.3014289783879,-1.276002031597,-1.45153299698
637,6,"گوشی عالی مجموعه امکاناتش العاده",7,0,0,0,0,0,0,0,-1.349504818739,-1.2687030502946,-1.3219214012612,-1.2879273470406,-1.2770790365217,-1.4127279567746
638,1,"عیبش نظر عیب بزرگی",7,0,0,0,0,0,0,0,-1.4914958158193,-1.3506976863487,-1.4006494269534,-1.3782873996912,-1.3884397118349,-1.4883793950905
639,6,"هیچکدام نقد دیجی کالا بروشورهای تبلیغاتی هواوی اشاره",7,0,0,0,0,0,0,0,-1.3593820700616,-1.2705695885422,-1.2063449848304,-1.2365542387726,-1.2631903189964,-1.4127759561677
641,6,"مموری کارت اکسترنال نیستید دلیل نیازمند مموری کارت قید حالت دوسیمکارت بزنید گوشی اجبارا سیمکارته میشود",7,0,0,0,0,0,0,0,-1.4002955758739,-1.3294376790741,-1.3911662114764,-1.3297940630856,-1.2868853097621,-1.4591654213373
643,6,"نمیدانم تعبیه شیار جداگانه اختصاصی مموری کارت مشکلی",7,0,0,0,0,0,0,0,-1.3782444665493,-1.2886988764544,-1.3333536164886,-1.3105821855415,-1.2793658560388,-1.41337992529
644,6,"شرکت هواوی تقلید کورکورانه خاصیت بعضی برند حقیقت عیبی محسوب میشود شیار مشترک مموری کارت سیمکارت",7,0,0,0,0,0,0,0,-1.4381307148508,-1.3446254866802,-1.374752864274,-1.3268942617684,-1.3404024050925,-1.4840024710845
646,6,"اصرار همزمان مموری کارت سیمکارت گوشی قید خرید گوشی بزنید",7,0,0,0,0,0,0,0,-1.4806182167127,-1.4099046062863,-1.4563307670589,-1.3981960957426,-1.4007757643049,-1.5439868787111
647,6,"مدل دوسیمکارته Honor فکر مشخصات فنی عینا بجز حافظه داخلی گیگ",7,0,0,0,0,0,0,0,-1.4050840351184,-1.3679394249807,-1.3882949906921,-1.3677285885726,-1.3501180208547,-1.4556301473658
648,6,"بدنه پلاستیکی عین دارای شیار مجزا سیمکارت مموری کارت میباشد",7,0,0,0,0,0,0,0,-1.4416453863526,-1.364443065638,-1.4202109231427,-1.3742449264746,-1.3451803972015,-1.4876990177059
649,6,سلام,1,0,5,5,5,5,5,5,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
650,6,"بنده حدود 5ماهه گوشی نظرم بهترین گوشی هستش",1,0,5,5,5,5,5,5,-1.3364406972979,-1.1441562170997,-1.2728376439059,-1.2263300962222,-1.2443006807378,-1.413953062305
651,6,"باتریش محشره کیفیت صفحه نمایش عالی هنگ معنی نداره",1,0,5,5,5,5,5,5,-1.3697560068872,-1.2473466277954,-1.3198780723167,-1.2778394131156,-1.2557502641145,-1.4376716684187
652,6,"داغ معنی نداره",1,0,5,5,5,5,5,5,-1.4412872888961,-1.2322658045499,-1.349191304978,-1.2973673713099,-1.246747021269,-1.4777553546408
656,6,"میدونه آپدیت گوشی اومده",1,0,0,0,0,0,0,0,-1.4344612846072,-1.3646226780064,-1.3953058550899,-1.380232359286,-1.3520674316482,-1.4896166489813
657,6,"قرار شهریور آپدیت جدیدش بیاد",1,0,0,0,0,0,0,0,-1.5121896276204,-1.3126412691166,-1.401301054888,-1.3041054361108,-1.32002095989,-1.5206514714371
658,6,"آقایون نگاهی لنوو note بندازین",0,0,0,0,0,0,0,0,-1.418555572303,-1.2587176186772,-1.309788219786,-1.2731663571967,-1.2405673715166,-1.4288455777539
660,6,"گوشی قوی تره",0,0,0,0,0,0,0,0,-1.4731762355397,-1.3295458321449,-1.410363452902,-1.3850618039443,-1.3505899616435,-1.520380467472
661,6,"قیمتشم پایین تره",0,0,0,0,0,0,0,0,-1.4976932034257,-1.4070321645295,-1.4308901898028,-1.4447902161313,-1.3965290604161,-1.5304001800147
662,6,"مطمئن اونو ببنید خرید پشیمون میشید",0,0,0,0,0,0,0,0,-1.3788425050449,-1.2793265215822,-1.3307584533517,-1.2768608953711,-1.2548359275072,-1.4371249923859
665,6,سلام,6,0,5,5,5,5,5,5,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
666,6,"پیشنهاد شگفت انگیز قیمتش بالاست",6,0,5,5,5,5,5,5,-1.4724592283454,-1.3881456367452,-1.4396163757072,-1.4012598151175,-1.3963741737664,-1.505077260799
668,6,"لنوو فرقش گوشی اینه",0,0,0,0,0,0,0,0,-1.4975978564107,-1.4060396103253,-1.460625401775,-1.4069007345394,-1.3762721584907,-1.5440046943638
670,6,"سلام میخواستم مجموعه دیجی کالا کمال تشکر قدردانی",2,0,0,0,0,0,0,0,-1.3972901857657,-1.3394928651783,-1.3699627269508,-1.3330708139884,-1.3412070940739,-1.4356036438724
673,6,"تشکر فراوان",2,0,0,0,0,0,0,0,-1.4539304513133,-1.2808903906381,-1.3585628324955,-1.3182640995119,-1.3404446447176,-1.4696998751164
676,6,سلام,0,0,0,0,0,0,0,0,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
677,6,"توی پیشنهاد شگفت انگیز سفارشش نقره",0,0,0,0,0,0,0,0,-1.4067375848128,-1.3646141500112,-1.4102483257658,-1.3401424826235,-1.3375162101119,-1.4470471872575
678,6,"دستم میرسه",0,0,0,0,0,0,0,0,-1.4081014560932,-1.3535001845879,-1.3835388612699,-1.3341112823765,-1.3464393484756,-1.4720864048469
679,6,"باهاش کار نظرمو براتون میزارم",0,0,0,0,0,0,0,0,-1.4323292926727,-1.3243747630171,-1.4189061293136,-1.3381233240553,-1.3230080526491,-1.5038662541688
680,6,"نسبت امکانات قیمتش العاده باشه",0,0,0,0,0,0,0,0,-1.4175703774818,-1.2946527800757,-1.3403629938165,-1.3240489737667,-1.3255769069782,-1.4750664026236
681,6,سلام,0,0,0,0,0,0,0,0,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
682,6,"گوشی میت7 کدوم بخرم بهتره",0,0,0,0,0,0,0,0,-1.4015198680702,-1.2997221985718,-1.3524278908619,-1.2931326109693,-1.2939383768626,-1.4222386113407
683,6,"دوستان راهنمایی کنن",0,0,0,0,0,0,0,0,-1.4957372342987,-1.3862191816215,-1.4134390704594,-1.3857044420529,-1.3549097137923,-1.5044232928387
684,6,سلام,1,0,5,5,5,5,5,5,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
685,6,"دوستان گوشی نسخه سیم کارت توی عید بحال هنگی ندیدم ازش راضیم ازش",1,0,5,5,5,5,5,5,-1.3895198202543,-1.3050110699181,-1.3335480378922,-1.2883626706342,-1.270475311447,-1.4524970997925
689,6,"گوشیه العاده ایه گوشی تویه رنج قیمت خوده گوشی هواوی کمپانی چینی جدیدن گوشی العاده میدن",1,0,5,5,5,5,5,5,-1.4067768303118,-1.263942798904,-1.3346555609001,-1.2630876667963,-1.3130152281047,-1.4646360113324
690,6,سلام,1,0,0,0,0,0,0,0,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
691,6,"اگه سیم گوشی براتون مهم مقایسه گوشی آنر گوشی ارزش خرید نداره",1,0,0,0,0,0,0,0,-1.4921879922437,-1.3705925693406,-1.4328078988841,-1.3798812697997,-1.3608810913606,-1.5189502987631
692,1,"مشخصات آنر بالاست",1,0,0,0,0,0,0,0,-1.5635398715891,-1.4119973272835,-1.5022033919458,-1.4366284516691,-1.4138321043203,-1.5324722941126
696,6,"میخوان گوشی بخرن مقایسه galaxy بکنن",0,1,0,0,0,0,0,0,-1.4324407121432,-1.306480749953,-1.3755173207927,-1.3484190701938,-1.3005633592976,-1.4969846106792
698,6,"مدل 3جی داره مدل 4جی",0,1,0,0,0,0,0,0,-1.4057717581062,-1.3855481055474,-1.4309091704559,-1.3825839859675,-1.3638285222195,-1.4567951379272
699,6,"سلام سوال",0,0,1,4,4,3,4,0,-1.4882053269073,-1.3933915294886,-1.4293329286272,-1.4072054447659,-1.385959555161,-1.5013745061391
700,6,"کسایی گوشی اپدیت بگن اینکار هروقت میرم قسمت اپدیت جستجو اپدیت میزنم میگه اپدیتی ارائه",0,0,1,4,4,3,4,0,-1.4810918650881,-1.3214277020989,-1.3535010850997,-1.3375444330861,-1.3072178091439,-1.4968021143614
701,6,"بگید اینکار کردین میدونه اندروید میاد منم بگم",0,0,1,4,4,3,4,0,-1.500599736868,-1.3104056225452,-1.39089196409,-1.3632302079808,-1.3234975298671,-1.5063762468655
703,6,"سلام میخام بخرم شهر خودمون قیمتش گرون تره",0,0,0,0,0,0,0,0,-1.4845424742632,-1.3609441169616,-1.4318781030856,-1.3788003885856,-1.3583238771046,-1.4999487366283
704,6,"سلام خدمت دوستان کالایی",5,0,0,0,0,0,0,0,-1.4860067384849,-1.3968405457533,-1.4313026623385,-1.3976394740777,-1.4100600865382,-1.5092677759065
705,6,"رنگ طلایی",5,0,0,0,0,0,0,0,-1.4471011570913,-1.3988314005851,-1.414446236267,-1.362371334971,-1.3131219852897,-1.475457737389
709,6,"گوشیه شیکیه honor",5,0,0,0,0,0,0,0,-1.3848377997665,-1.3913530296378,-1.4329842555291,-1.2960216908518,-1.3186142754392,-1.554571013982
711,6,"دوربین خوبه نظر",5,0,0,0,0,0,0,0,-1.4278186597285,-1.3297227514272,-1.3802674589644,-1.3418390646689,-1.3400055915447,-1.4929457889001
713,6,"ضربه زدن صفحه",5,0,0,0,0,0,0,0,-1.4965719201706,-1.4201495947322,-1.3985199004625,-1.3983216276121,-1.3579561562902,-1.5230912450069
714,6,"صفحه یاز دست جلوی گوشی صفحه خاموش",5,0,0,0,0,0,0,0,-1.3791666632602,-1.3123408840905,-1.3365293138369,-1.3003381140093,-1.2900189858833,-1.4282779129916
728,1,"دونم کدوم بخرم",0,0,0,0,0,0,0,0,-1.5382727469191,-1.3974433058231,-1.4448601812709,-1.3974661010179,-1.3605217908024,-1.517527635005
730,6,"اطلاع داره قربونش بشم",1,0,0,0,0,0,0,0,-1.3980526378129,-1.1921592235743,-1.3496681274099,-1.3012207882047,-1.1543277326834,-1.4069150387405
731,6,"سلام دوستان",2,0,5,5,5,5,5,5,-1.4829926125224,-1.3949439804346,-1.4351817618182,-1.4007743704242,-1.3751022636111,-1.5213901443597
732,6,"ماهی گوشی خریدم",2,0,5,5,5,5,5,5,-1.3891200546386,-1.3104993651221,-1.371027513602,-1.3271603444192,-1.2993841645614,-1.4616059611197
733,6,"سفید سیم گوشی راضی اگه براتون هزینه مهمه بابت هزینه محدودی گوشی کلاس وبا قابلیت راضی گزینه خوبیه",2,0,5,5,5,5,5,5,-1.477937919994,-1.3673847838724,-1.4295132461677,-1.3828437254563,-1.3433211061615,-1.5055429864363
734,6,"بدنه شیک مقاومی داره سخت افزارش مقدار متوسطه مقدار باگ افت فریم آپدیت رفع کلی منو ذوق زده",2,0,5,5,5,5,5,5,-1.4203234443011,-1.3585335051441,-1.3698283526462,-1.3530061555763,-1.3339210861361,-1.4827288757504
738,6,علی,2,0,5,5,5,5,5,5,-1.4260646183333,-1.3544152989424,-1.3809354133307,-1.3659978441866,-1.2937353375872,-1.4716982201763
740,6,"درود عزیزان",1,1,0,0,0,0,0,0,-1.4069978385247,-1.3774536154442,-1.437365018752,-1.3511396077425,-1.3711950080075,-1.5078057314165
741,6,"بنده شخصه برند قبول تاحالا مدل گوشی برند خریداری پشیمون",1,1,0,0,0,0,0,0,-1.4460293719251,-1.3421408050662,-1.3912614364016,-1.3390007526613,-1.3399203885255,-1.5013317108904
742,1,"عمر برند نمیرم",1,1,0,0,0,0,0,0,-1.566655207728,-1.4438181877174,-1.2954998269082,-1.3953416565331,-1.3371963906919,-1.5591330817675
743,6,"ضمنا کیفیت گوشی رام گوشیهای شیائومی برند متوسطی هواوی قیاس شیائومی برند چین نظر کیفیت سخت افزار رام",1,1,0,0,0,0,0,0,-1.4431991525055,-1.3344872104279,-1.3872273421687,-1.3452764350129,-1.3657312623338,-1.5092830761887
745,6,"گوشی معرفی برند REDMI NOTE روزا دستم میرسه خونوادم شیائومی دارن",1,1,0,0,0,0,0,0,-1.3894902580832,-1.2947253972128,-1.3341546017874,-1.3168264087517,-1.29617877555,-1.4359617695175
746,6,"هرکی میبینه عاشق گوشی شیائومی میشه",1,1,0,0,0,0,0,0,-1.4382413719533,-1.2542388789463,-1.2936665754197,-1.2856096339046,-1.287761349976,-1.4892049811519
748,6,"اندروید اپدیت نمیشه",2,0,0,0,0,0,0,0,-1.4642997983332,-1.3005649686132,-1.39440117333,-1.3469486355796,-1.3089147714313,-1.5046477226369
751,6,"نظر گوشیهای لنوو قیمت P70 بررسی باطری 4000 میلی دوربین العاده",0,0,0,0,0,0,0,0,-1.3715431777229,-1.2797326445663,-1.3152832102479,-1.2846436812987,-1.2933543903626,-1.4039485886732
752,6,"حدود ماهی میشه رنگ نقره گوشیا خریدم",1,0,0,0,0,0,0,0,-1.3927267311287,-1.289700939613,-1.3377226843628,-1.302907036879,-1.2842092785474,-1.4481288952858
753,1,"چیزایی دربارش متوجه",1,0,0,0,0,0,0,0,-1.4303919248799,-1.3187821680067,-1.389600025959,-1.3837167008392,-1.391504829283,-1.3838734375023
754,6,"کیفیت ساخت ظاهر شیک",1,0,0,0,0,0,0,0,-1.4296210472826,-1.2918099827516,-1.3851032901073,-1.3353766052104,-1.2891447908177,-1.4812158977944
755,6,"نواری صفحه نمایش بدنه فلزی اون داره گرد اشغال میگیره",1,0,0,0,0,0,0,0,-1.4103309985692,-1.2884075836392,-1.3546694703073,-1.3031981256535,-1.3419208409243,-1.4403985024839
756,6,"دوربینش کیفیت خوبی",1,0,0,0,0,0,0,0,-1.4237263437301,-1.3330862044033,-1.3926679043045,-1.3445412419292,-1.3351231989318,-1.4977670448278
757,6,"اسپیکر اون انتظار بالایی راضی کنندست",1,0,0,0,0,0,0,0,-1.4487325398702,-1.3555665564314,-1.3933247718913,-1.331636651791,-1.3501592927469,-1.5079100334145
760,6,"اگه قصد اجرای بازی سنگین گوشی انتخاب مناسبی",1,0,0,0,0,0,0,0,-1.4137840662128,-1.3054196538869,-1.3678132835212,-1.3345668603838,-1.3327142786254,-1.4920890553335
763,6,"انتظار بالایی",1,0,0,0,0,0,0,0,-1.4522450187916,-1.3644588728053,-1.3923688837442,-1.3286406904984,-1.3401329642625,-1.5320151639511
764,6,"باتریش بازدهی بالایی داره",1,0,0,0,0,0,0,0,-1.453399397691,-1.3373859311174,-1.408139531295,-1.3591303815357,-1.3215328356783,-1.5112905742251
766,6,"کیفیت صفحه نمایشش راضی کنندست",1,0,0,0,0,0,0,0,-1.4041272975854,-1.3477634687783,-1.390644060187,-1.3403000950978,-1.3302876470602,-1.5023618992253
767,6,"فکر گوشی برا خانم میتونه بهترین گزینه باشه",1,0,0,0,0,0,0,0,-1.4509889329923,-1.3259960740318,-1.384454851428,-1.352410669425,-1.3405229821038,-1.4942425756917
768,6,,1,0,0,0,0,0,0,0,-1.3928814332113,-1.3040940345068,-1.2980354848632,-1.060612541832,-1.3418952129979,-1.5810347035082
771,6,سلام,2,0,0,0,0,0,0,0,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
772,6,"گوشی ماهی خریدم",2,0,0,0,0,0,0,0,-1.3891200546386,-1.3104993651221,-1.371027513602,-1.3271603444192,-1.2993841645614,-1.4616059611197
774,6,"مزایا طراحی بدنه فلزی عاشق گوشی بدنه فلزی بعیده رنج قیمتی برندهای دیگه کیفیت ساخت بدنه ارائه باشن",2,0,0,0,0,0,0,0,-1.4417874849082,-1.3311737391405,-1.3954105855207,-1.3458407787554,-1.3434485462111,-1.5094732639535
775,6,"اهل بازی نیستم راجع",2,0,0,0,0,0,0,0,-1.3903868126276,-1.3338985554021,-1.3747985960196,-1.326007727571,-1.2724685879153,-1.4769220385351
776,1,"نظری نمیدم",2,0,0,0,0,0,0,0,-1.5295886512034,-1.2983439747902,-1.3624217578562,-1.3307075330645,-1.3803723395686,-1.4800578675587
777,6,"کارهای عادی گردی عالیه",2,0,0,0,0,0,0,0,-1.3506571666985,-1.2616459649376,-1.3575412018899,-1.2617054922315,-1.2264401607818,-1.4562541385031
778,6,"صفحه کیفیت",2,0,0,0,0,0,0,0,-1.4252484868145,-1.3489331575668,-1.3981627750005,-1.3424403869793,-1.3430182200271,-1.5050276958056
779,6,"کاور توی جعبه محکم",2,0,0,0,0,0,0,0,-1.3825524344549,-1.2977104321664,-1.358063617228,-1.3231240088535,-1.2877407128587,-1.4641435328637
780,6,"دوربینش نمیگم عالی خوبه",2,0,0,0,0,0,0,0,-1.409154872037,-1.2591040998216,-1.3539812917734,-1.311627524139,-1.3215380824664,-1.4672141082999
781,6,"صداش متوسط",2,0,0,0,0,0,0,0,-1.4214100162636,-1.3717538590318,-1.4440885892702,-1.3242578826819,-1.3714455305863,-1.5270623320608
782,6,"صدای هندزفری متوسط",2,0,0,0,0,0,0,0,-1.4056801177301,-1.3636171939003,-1.3954031937549,-1.3039407878369,-1.3301798151559,-1.5264143431341
783,6,"آنتن عالی",2,0,0,0,0,0,0,0,-1.3570726299864,-1.315216953192,-1.3317705669968,-1.2813152528287,-1.2620182487999,-1.4337934198639
785,6,"قابلیت شخصی سازی Safe جائی میتونین فایل عکس فیلم قرار بدین قفلش کنین دسترسی شخص ناشناس بهش نداره",2,0,0,0,0,0,0,0,-1.3857766257731,-1.2977954928781,-1.3201003599849,-1.3311586792994,-1.3170155760548,-1.4297028774971
786,6,"باطریش معمولی همراه وای فای نیم جواب میده",2,0,0,0,0,0,0,0,-1.4236600295618,-1.3350187043758,-1.4236961872782,-1.3590394526375,-1.3103886331444,-1.5060828256554
787,6,"وای وای باهاش کار",2,0,0,0,0,0,0,0,-1.4355197043983,-1.2928691345424,-1.4283142145573,-1.3668525940795,-1.2902975791549,-1.4931797531364
788,6,"معایب وزن زیاد نظر ایرادی نداره سنگینه شارژ طولانی",2,0,0,0,0,0,0,0,-1.435011486354,-1.3164865795226,-1.3728047245031,-1.3690833630134,-1.3321222994992,-1.4910441147138
789,6,"پشتش نوشته ساخت چین",0,0,0,0,0,0,0,0,-1.4360038532068,-1.3304393387306,-1.4098235853661,-1.374662942173,-1.3183569731584,-1.5325701019907
790,1,چینیه,0,0,0,0,0,0,0,0,-1.5688433999797,-1.561974788792,-1.4837869487508,-1.3659618934986,-1.4220861803276,-1.4508050200839
791,6,"شگفت انگیز",2,0,0,0,0,0,0,0,-1.4776841049731,-1.433117679048,-1.465972539574,-1.4176811860313,-1.4696999761458,-1.5067812474434
792,6,سلام,0,0,5,5,5,5,5,5,-1.498633244472,-1.4208790298295,-1.4488809636535,-1.40772922562,-1.3956820818901,-1.5282987308927
795,1,"قیمتش نبرید",0,0,5,5,5,5,5,5,-1.4393983569881,-1.1481991848257,-1.0432345492767,-1.3132780956429,-1.1502476300027,-1.3843198368253
